number,date,strategy,side,instrument,open,close,profit,result,max_profit,max_lose
35953,2023-11-30 02:00:08,so_120,SELL,XRPUSDT,0.6124,0.6052,8.27776616590475,1,101.63,-55.13
35954,2023-11-30 02:00:12,sor_120,BUY,XRPUSDT,0.6124,0.6052,-9.35776616590475,0,55.13,-101.63
35955,2023-11-30 02:00:13,sorev_120,SELL,XRPUSDT,0.6124,0.6052,8.27776616590475,1,101.63,-55.13
35956,2023-11-30 10:00:05,so_120,SELL,BTCUSDT,37959.56,37716.03,4.27163374917937,1,76.95,-89.03
35957,2023-11-30 10:00:09,sor_120,BUY,BTCUSDT,37959.56,37716.03,-5.35163374917937,0,89.03,-76.95
35958,2023-11-30 10:00:13,sorev_120,BUY,BTCUSDT,37959.56,37716.03,-5.35163374917937,0,89.03,-76.95
35959,2023-11-30 10:00:21,so_120,SELL,EOSUSDT,0.678,0.673,4.99097345132744,1,77.4,-110.63
35960,2023-11-30 10:00:24,sor_120,BUY,EOSUSDT,0.678,0.673,-6.07097345132744,0,110.63,-77.4
35961,2023-11-30 10:00:27,sorev_120,SELL,EOSUSDT,0.678,0.673,4.99097345132744,1,77.4,-110.63
35962,2023-11-30 14:00:10,so_120,SELL,LTCUSDT,69.94,69.43,4.92897340577628,1,82.58,-52.57
35963,2023-11-30 14:00:13,sor_120,BUY,LTCUSDT,69.94,69.43,-6.00897340577628,0,52.57,-82.58
35964,2023-11-30 14:00:16,sorev_120,SELL,LTCUSDT,69.94,69.43,4.92897340577628,1,82.58,-52.57
35965,2023-11-30 18:00:08,so_120,BUY,DOTUSDT,5.156,5.465,29.6050892164469,1,412.15,-36.85
35966,2023-11-30 18:00:12,sor_120,SELL,DOTUSDT,5.156,5.465,-30.3250892164469,0,36.85,-412.15
35967,2023-11-30 18:00:14,sorev_120,SELL,DOTUSDT,5.156,5.465,-30.3250892164469,0,36.85,-412.15
35968,2023-12-01 02:00:14,so_120,BUY,ETHUSDT,2028.29,2089.96,29.6849223730335,1,306.5,-33.7
35969,2023-12-01 02:00:18,sor_120,SELL,ETHUSDT,2028.29,2089.96,-31.1249223730335,0,33.7,-306.5
35970,2023-12-01 02:00:20,sorev_120,SELL,ETHUSDT,2028.29,2089.96,-31.1249223730335,0,33.7,-306.5
35971,2023-12-01 04:00:12,so_120,BUY,EOSUSDT,0.673,0.682,9.48971768202081,1,122.55,-22.28
35972,2023-12-01 04:00:16,sor_120,SELL,EOSUSDT,0.673,0.682,-10.5697176820208,0,22.28,-122.55
35973,2023-12-01 04:00:18,sorev_120,BUY,EOSUSDT,0.673,0.682,9.48971768202081,1,122.55,-22.28
35974,2023-12-01 04:00:23,so_120,SELL,SOLUSDT,57.6,60.78,-27.9641666666667,0,5.2,-359.4
35975,2023-12-01 04:00:25,sor_120,BUY,SOLUSDT,57.6,60.78,27.2441666666667,1,359.4,-5.2
35976,2023-12-01 04:00:28,sorev_120,BUY,SOLUSDT,57.6,60.78,27.2441666666667,1,359.4,-5.2
35977,2023-12-01 06:00:09,so_120,BUY,SOLUSDT,60.75,60.38,-3.40526748971191,0,25.5,-32.9
35978,2023-12-01 06:00:11,sor_120,SELL,SOLUSDT,60.75,60.38,2.68526748971191,1,32.9,-25.5
35979,2023-12-01 06:00:13,sorev_120,SELL,SOLUSDT,60.75,60.38,2.68526748971191,1,32.9,-25.5
35980,2023-12-01 08:00:06,so_120,BUY,XRPUSDT,0.6052,0.6104,5.90415069398558,1,89.25,-81.83
35981,2023-12-01 08:00:08,sor_120,SELL,XRPUSDT,0.6052,0.6104,-6.98415069398558,0,81.83,-89.25
35982,2023-12-01 08:00:11,sorev_120,BUY,XRPUSDT,0.6052,0.6104,5.90415069398558,1,89.25,-81.83
35983,2023-12-01 08:00:16,so_120,BUY,BTCUSDT,37714.48,38265.47,10.4171310541733,1,126.0,-41.48
35984,2023-12-01 08:00:18,sor_120,SELL,BTCUSDT,37714.48,38265.47,-11.4971310541733,0,41.48,-126.0
35985,2023-12-01 08:00:20,sorev_120,SELL,BTCUSDT,37714.48,38265.47,-11.4971310541733,0,41.48,-126.0
35986,2023-12-01 08:00:24,so_120,BUY,BNBUSDT,227.1,228.7,4.74401585204754,1,95.77,-39.6
35987,2023-12-01 08:00:26,sor_120,SELL,BNBUSDT,227.1,228.7,-5.82401585204754,0,39.6,-95.77
35988,2023-12-01 08:00:28,sorev_120,BUY,BNBUSDT,227.1,228.7,4.74401585204754,1,95.77,-39.6
35989,2023-12-01 08:00:34,so_120,BUY,LTCUSDT,69.44,70.42,10.0446774193549,1,116.63,-35.63
35990,2023-12-01 08:00:36,sor_120,SELL,LTCUSDT,69.44,70.42,-11.1246774193549,0,35.63,-116.63
35991,2023-12-01 08:00:38,sorev_120,BUY,LTCUSDT,69.44,70.42,10.0446774193549,1,116.63,-35.63
35992,2023-12-01 10:00:09,so_120,BUY,AXSUSDT,6.75,6.57,-13.6933333333333,0,96.3,-370.35
35993,2023-12-01 10:00:11,sor_120,SELL,AXSUSDT,6.75,6.57,12.9733333333333,1,370.35,-96.3
35994,2023-12-01 10:00:13,sorev_120,BUY,AXSUSDT,6.75,6.57,-13.6933333333333,0,96.3,-370.35
35995,2023-12-02 10:00:08,so_120,SELL,MKRUSDT,1491.0,1535.0,-15.1151978537894,0,36.9,-248.15
35996,2023-12-02 10:00:11,sor_120,BUY,MKRUSDT,1491.0,1535.0,14.3951978537894,1,248.15,-36.9
35997,2023-12-02 10:00:15,sorev_120,BUY,MKRUSDT,1491.0,1535.0,14.3951978537894,1,248.15,-36.9
35998,2023-12-02 16:00:11,so_120,SELL,BNBUSDT,228.6,227.2,4.05317585301839,1,72.15,-42.68
35999,2023-12-02 16:00:15,sor_120,BUY,BNBUSDT,228.6,227.2,-5.13317585301839,0,42.68,-72.15
36000,2023-12-02 16:00:19,sorev_120,SELL,BNBUSDT,228.6,227.2,4.05317585301839,1,72.15,-42.68
36001,2023-12-03 02:00:08,so_120,BUY,BNBUSDT,227.2,229.8,8.04274647887332,1,151.88,-9.9
36002,2023-12-03 02:00:12,sor_120,SELL,BNBUSDT,227.2,229.8,-9.12274647887331,0,9.9,-151.88
36003,2023-12-03 02:00:15,sorev_120,BUY,BNBUSDT,227.2,229.8,8.04274647887332,1,151.88,-9.9
36004,2023-12-03 06:00:11,so_120,BUY,MKRUSDT,1534.0,1543.0,2.57350717079531,1,48.9,-45.65
36005,2023-12-03 06:00:14,sor_120,SELL,MKRUSDT,1534.0,1543.0,-3.29350717079531,0,45.65,-48.9
36006,2023-12-03 06:00:18,sorev_120,SELL,MKRUSDT,1534.0,1543.0,-3.29350717079531,0,45.65,-48.9
36007,2023-12-03 14:00:08,so_120,SELL,MKRUSDT,1543.0,1515.0,8.71323395981854,1,123.15,-9.7
36008,2023-12-03 14:00:12,sor_120,BUY,MKRUSDT,1543.0,1515.0,-9.43323395981854,0,9.7,-123.15
36009,2023-12-03 14:00:16,sorev_120,BUY,MKRUSDT,1543.0,1515.0,-9.43323395981854,0,9.7,-123.15
36010,2023-12-03 14:00:25,so_120,SELL,BNBUSDT,229.8,227.0,8.59838120104442,1,107.7,-26.1
36011,2023-12-03 14:00:31,sor_120,BUY,BNBUSDT,229.8,227.0,-9.67838120104442,0,26.1,-107.7
36012,2023-12-03 14:00:34,sorev_120,SELL,BNBUSDT,229.8,227.0,8.59838120104442,1,107.7,-26.1
36013,2023-12-03 16:00:14,so_120,SELL,LTCUSDT,70.44,71.74,-14.3815672913117,0,17.03,-244.88
36014,2023-12-03 16:00:18,sor_120,BUY,LTCUSDT,70.44,71.74,13.3015672913117,1,244.88,-17.03
36015,2023-12-03 16:00:22,sorev_120,SELL,LTCUSDT,70.44,71.74,-14.3815672913117,0,17.03,-244.88
36016,2023-12-03 18:00:06,so_120,SELL,DOTUSDT,5.461,5.453,0.372466581212233,1,84.25,-135.5
36017,2023-12-03 18:00:09,sor_120,BUY,DOTUSDT,5.461,5.453,-1.09246658121223,0,135.5,-84.25
36018,2023-12-03 18:00:11,sorev_120,BUY,DOTUSDT,5.461,5.453,-1.09246658121223,0,135.5,-84.25
36019,2023-12-03 18:06:18,so_120,SELL,EOSUSDT,0.682,0.693,-12.6367741935483,0,44.03,-263.93
36020,2023-12-03 18:06:20,sor_120,BUY,EOSUSDT,0.682,0.693,11.5567741935483,1,263.93,-44.03
36021,2023-12-03 18:06:22,sorev_120,SELL,EOSUSDT,0.682,0.693,-12.6367741935483,0,44.03,-263.93
36022,2023-12-04 00:00:19,so_120,SELL,SOLUSDT,60.4,62.98,-21.7176158940397,0,66.25,-420.55
36023,2023-12-04 00:00:22,sor_120,BUY,SOLUSDT,60.4,62.98,20.9976158940397,1,420.55,-66.25
36024,2023-12-04 00:00:25,sorev_120,BUY,SOLUSDT,60.4,62.98,20.9976158940397,1,420.55,-66.25
36025,2023-12-04 02:00:08,so_120,BUY,EOSUSDT,0.693,0.71,17.8582683982684,1,227.25,0.0
36026,2023-12-04 02:00:12,sor_120,SELL,EOSUSDT,0.693,0.71,-18.9382683982684,0,0.0,-227.25
36027,2023-12-04 02:00:15,sorev_120,BUY,EOSUSDT,0.693,0.71,17.8582683982684,1,227.25,0.0
36028,2023-12-04 02:00:19,so_120,BUY,LTCUSDT,71.75,73.8,20.8885714285714,1,263.4,-32.4
36029,2023-12-04 02:00:21,sor_120,SELL,LTCUSDT,71.75,73.8,-21.9685714285714,0,32.4,-263.4
36030,2023-12-04 02:00:24,sorev_120,BUY,LTCUSDT,71.75,73.8,20.8885714285714,1,263.4,-32.4
36031,2023-12-04 06:00:09,so_120,BUY,DOTUSDT,5.452,5.636,16.5145414526779,1,214.6,-15.6
36032,2023-12-04 06:00:17,sor_120,SELL,DOTUSDT,5.452,5.636,-17.2345414526779,0,15.6,-214.6
36033,2023-12-04 06:00:20,sorev_120,SELL,DOTUSDT,5.452,5.636,-17.2345414526779,0,15.6,-214.6
36034,2023-12-04 06:00:29,so_120,BUY,SOLUSDT,63.01,64.81,13.9234470718934,1,176.95,-6.35
36035,2023-12-04 06:00:32,sor_120,SELL,SOLUSDT,63.01,64.81,-14.6434470718934,0,6.35,-176.95
36036,2023-12-04 06:00:35,sorev_120,SELL,SOLUSDT,63.01,64.81,-14.6434470718934,0,6.35,-176.95
36037,2023-12-04 08:00:11,so_120,BUY,BNBUSDT,227.0,232.1,16.3102202643172,1,257.7,-33.08
36038,2023-12-04 08:00:13,sor_120,SELL,BNBUSDT,227.0,232.1,-17.3902202643172,0,33.08,-257.7
36039,2023-12-04 08:00:15,sorev_120,BUY,BNBUSDT,227.0,232.1,16.3102202643172,1,257.7,-33.08
36040,2023-12-04 14:00:12,so_120,SELL,SOLUSDT,64.81,60.6,32.1195556241321,1,368.0,-16.95
36041,2023-12-04 14:00:19,sor_120,BUY,SOLUSDT,64.81,60.6,-32.8395556241321,0,16.95,-368.0
36042,2023-12-04 14:00:23,sorev_120,BUY,SOLUSDT,64.81,60.6,-32.8395556241321,0,16.95,-368.0
36043,2023-12-04 20:00:08,so_120,SELL,AXSUSDT,6.58,6.65,-5.67914893617023,0,129.2,-258.35
36044,2023-12-04 20:00:11,sor_120,BUY,AXSUSDT,6.58,6.65,4.95914893617023,1,258.35,-129.2
36045,2023-12-04 20:00:13,sorev_120,SELL,AXSUSDT,6.58,6.65,-5.67914893617023,0,129.2,-258.35
36046,2023-12-04 22:00:05,so_120,SELL,XRPUSDT,0.6103,0.624,-17.3759823037851,0,299.85,-410.47
36047,2023-12-04 22:00:08,sor_120,BUY,XRPUSDT,0.6103,0.624,16.2959823037851,1,410.47,-299.85
36048,2023-12-04 22:00:12,sorev_120,SELL,XRPUSDT,0.6103,0.624,-17.3759823037851,0,299.85,-410.47
36049,2023-12-05 02:00:10,so_120,BUY,AXSUSDT,6.65,7.06,30.4670676691729,1,315.8,-15.05
36050,2023-12-05 02:00:14,sor_120,SELL,AXSUSDT,6.65,7.06,-31.1870676691729,0,15.05,-315.8
36051,2023-12-05 02:00:17,sorev_120,BUY,AXSUSDT,6.65,7.06,30.4670676691729,1,315.8,-15.05
36052,2023-12-05 06:00:12,so_120,SELL,LTCUSDT,73.91,72.63,12.4487701258287,1,226.28,-116.7
36053,2023-12-05 06:00:14,sor_120,BUY,LTCUSDT,73.91,72.63,-13.5287701258287,0,116.7,-226.28
36054,2023-12-05 06:00:16,sorev_120,SELL,LTCUSDT,73.91,72.63,12.4487701258287,1,226.28,-116.7
36055,2023-12-05 16:00:12,so_120,SELL,ETHUSDT,2088.53,2228.93,-67.9443156670001,0,83.9,-883.8
36056,2023-12-05 16:00:17,sor_120,BUY,ETHUSDT,2088.53,2228.93,66.5043156670001,1,883.8,-83.9
36057,2023-12-05 16:00:23,sorev_120,BUY,ETHUSDT,2088.53,2228.93,66.5043156670001,1,883.8,-83.9
36058,2023-12-05 18:00:12,so_120,BUY,ETHUSDT,2229.99,2294.0,27.9841645926664,1,302.9,-43.6
36059,2023-12-05 18:00:15,sor_120,SELL,ETHUSDT,2229.99,2294.0,-29.4241645926664,0,43.6,-302.9
36060,2023-12-05 18:00:17,sorev_120,SELL,ETHUSDT,2229.99,2294.0,-29.4241645926664,0,43.6,-302.9
36061,2023-12-06 02:00:10,so_120,BUY,LTCUSDT,72.62,73.73,10.9237840815202,1,202.42,-148.73
36062,2023-12-06 02:00:16,sor_120,SELL,LTCUSDT,72.62,73.73,-12.0037840815202,0,148.73,-202.42
36063,2023-12-06 02:00:20,sorev_120,BUY,LTCUSDT,72.62,73.73,10.9237840815202,1,202.42,-148.73
36064,2023-12-06 04:00:09,so_120,BUY,XRPUSDT,0.6243,0.6223,-2.94269101393561,0,73.27,-193.43
36065,2023-12-06 04:00:12,sor_120,SELL,XRPUSDT,0.6243,0.6223,1.86269101393561,1,193.43,-73.27
36066,2023-12-06 04:00:14,sorev_120,BUY,XRPUSDT,0.6243,0.6223,-2.94269101393561,0,73.27,-193.43
36067,2023-12-06 04:00:19,so_120,BUY,MKRUSDT,1515.0,1487.0,-9.60092409240924,0,59.4,-224.4
36068,2023-12-06 04:00:21,sor_120,SELL,MKRUSDT,1515.0,1487.0,8.88092409240924,1,224.4,-59.4
36069,2023-12-06 04:00:23,sorev_120,SELL,MKRUSDT,1515.0,1487.0,8.88092409240924,1,224.4,-59.4
36070,2023-12-06 04:00:29,so_120,BUY,SOLUSDT,60.52,64.46,32.1912227362854,1,325.5,-114.0
36071,2023-12-06 04:00:31,sor_120,SELL,SOLUSDT,60.52,64.46,-32.9112227362854,0,114.0,-325.5
36072,2023-12-06 04:00:33,sorev_120,SELL,SOLUSDT,60.52,64.46,-32.9112227362854,0,114.0,-325.5
36073,2023-12-06 16:00:05,so_120,SELL,MKRUSDT,1487.0,1447.0,13.0898991257566,1,205.1,-20.15
36074,2023-12-06 16:00:11,sor_120,BUY,MKRUSDT,1487.0,1447.0,-13.8098991257566,0,20.15,-205.1
36075,2023-12-06 16:00:16,sorev_120,BUY,MKRUSDT,1487.0,1447.0,-13.8098991257566,0,20.15,-205.1
36076,2023-12-06 18:00:11,so_120,SELL,BNBUSDT,232.5,231.3,3.33096774193545,1,216.15,-154.88
36077,2023-12-06 18:00:17,sor_120,BUY,BNBUSDT,232.5,231.3,-4.41096774193545,0,154.88,-216.15
36078,2023-12-06 18:00:22,sorev_120,SELL,BNBUSDT,232.5,231.3,3.33096774193545,1,216.15,-154.88
36079,2023-12-07 04:00:13,so_120,SELL,ETHUSDT,2294.49,2249.06,19.0796068843185,1,321.2,-74.8
36080,2023-12-07 04:00:16,sor_120,BUY,ETHUSDT,2294.49,2249.06,-20.5196068843184,0,74.8,-321.2
36081,2023-12-07 04:00:18,sorev_120,BUY,ETHUSDT,2294.49,2249.06,-20.5196068843184,0,74.8,-321.2
36082,2023-12-07 06:00:08,so_120,BUY,BNBUSDT,231.2,233.6,7.2454671280277,1,90.83,-68.1
36083,2023-12-07 06:00:13,sor_120,SELL,BNBUSDT,231.2,233.6,-8.3254671280277,0,68.1,-90.83
36084,2023-12-07 06:00:16,sorev_120,BUY,BNBUSDT,231.2,233.6,7.2454671280277,1,90.83,-68.1
36085,2023-12-07 06:00:21,so_120,SELL,AXSUSDT,7.06,7.15,-6.73393767705388,0,177.05,-304.55
36086,2023-12-07 06:00:24,sor_120,BUY,AXSUSDT,7.06,7.15,6.01393767705388,1,304.55,-177.05
36087,2023-12-07 06:00:26,sorev_120,SELL,AXSUSDT,7.06,7.15,-6.73393767705388,0,177.05,-304.55
36088,2023-12-07 08:00:12,so_120,BUY,AXSUSDT,7.14,7.29,10.1442016806723,1,196.1,-7.0
36089,2023-12-07 08:00:20,sor_120,SELL,AXSUSDT,7.14,7.29,-10.8642016806723,0,7.0,-196.1
36090,2023-12-07 08:00:27,sorev_120,BUY,AXSUSDT,7.14,7.29,10.1442016806723,1,196.1,-7.0
36091,2023-12-07 10:00:13,so_120,SELL,LTCUSDT,73.58,72.81,7.30860016308776,1,170.25,-134.55
36092,2023-12-07 10:00:18,sor_120,BUY,LTCUSDT,73.58,72.81,-8.38860016308776,0,134.55,-170.25
36093,2023-12-07 10:00:22,sorev_120,SELL,LTCUSDT,73.58,72.81,7.30860016308776,1,170.25,-134.55
36094,2023-12-07 16:00:08,so_120,SELL,BTCUSDT,38271.0,43650.75,-105.967412401035,0,10.95,-1218.38
36095,2023-12-07 16:00:12,sor_120,BUY,BTCUSDT,38271.0,43650.75,104.887412401035,1,1218.38,-10.95
36096,2023-12-07 16:00:14,sorev_120,BUY,BTCUSDT,38271.0,43650.75,104.887412401035,1,1218.38,-10.95
36097,2023-12-07 18:00:06,so_120,BUY,LTCUSDT,72.81,74.43,16.1472682323857,1,174.08,-33.0
36098,2023-12-07 18:00:12,sor_120,SELL,LTCUSDT,72.81,74.43,-17.2272682323857,0,33.0,-174.08
36099,2023-12-07 18:00:22,sorev_120,BUY,LTCUSDT,72.81,74.43,16.1472682323857,1,174.08,-33.0
36100,2023-12-07 18:00:33,so_120,BUY,ETHUSDT,2248.88,2335.25,37.6857842125858,1,459.3,-118.5
36101,2023-12-07 18:00:40,sor_120,SELL,ETHUSDT,2248.88,2335.25,-39.1257842125858,0,118.5,-459.3
36102,2023-12-07 18:00:46,sorev_120,SELL,ETHUSDT,2248.88,2335.25,-39.1257842125858,0,118.5,-459.3
36103,2023-12-07 20:00:08,so_120,SELL,LTCUSDT,74.39,73.57,7.72724022045981,1,100.8,-9.08
36104,2023-12-07 20:00:12,sor_120,BUY,LTCUSDT,74.39,73.57,-8.80724022045981,0,9.08,-100.8
36105,2023-12-07 20:00:15,sorev_120,SELL,LTCUSDT,74.39,73.57,7.72724022045981,1,100.8,-9.08
36106,2023-12-08 00:00:06,so_120,BUY,LTCUSDT,73.55,74.01,4.15068660774991,1,80.55,-22.43
36107,2023-12-08 00:00:09,sor_120,SELL,LTCUSDT,73.55,74.01,-5.23068660774991,0,22.43,-80.55
36108,2023-12-08 00:00:11,sorev_120,BUY,LTCUSDT,73.55,74.01,4.15068660774991,1,80.55,-22.43
36109,2023-12-08 10:00:11,so_120,BUY,MKRUSDT,1448.0,1442.0,-2.43182320441989,0,44.9,-96.7
36110,2023-12-08 10:00:18,sor_120,SELL,MKRUSDT,1448.0,1442.0,1.71182320441989,1,96.7,-44.9
36111,2023-12-08 10:00:22,sorev_120,SELL,MKRUSDT,1448.0,1442.0,1.71182320441989,1,96.7,-44.9
36112,2023-12-08 14:15:12,so_120,SELL,MKRUSDT,1442.0,1435.0,2.06718446601942,1,27.75,-48.55
36113,2023-12-08 14:15:15,sor_120,BUY,MKRUSDT,1442.0,1435.0,-2.78718446601942,0,48.55,-27.75
36114,2023-12-08 14:15:18,sorev_120,BUY,MKRUSDT,1442.0,1435.0,-2.78718446601942,0,48.55,-27.75
36115,2023-12-08 20:00:09,so_120,BUY,BTCUSDT,43647.85,43974.99,5.0812390759224,1,64.43,-99.75
36116,2023-12-08 20:00:12,sor_120,SELL,BTCUSDT,43647.85,43974.99,-6.1612390759224,0,99.75,-64.43
36117,2023-12-08 20:00:14,sorev_120,SELL,BTCUSDT,43647.85,43974.99,-6.1612390759224,0,99.75,-64.43
36118,2023-12-09 04:00:09,so_120,BUY,MKRUSDT,1435.0,1458.0,7.65393728222997,1,83.6,-24.4
36119,2023-12-09 04:00:12,sor_120,SELL,MKRUSDT,1435.0,1458.0,-8.37393728222997,0,24.4,-83.6
36120,2023-12-09 04:00:13,sorev_120,SELL,MKRUSDT,1435.0,1458.0,-8.37393728222997,0,24.4,-83.6
36121,2023-12-09 22:00:11,so_120,SELL,MKRUSDT,1459.0,1437.0,7.17941055517478,1,116.5,-92.55
36122,2023-12-09 22:00:15,sor_120,BUY,MKRUSDT,1459.0,1437.0,-7.89941055517478,0,92.55,-116.5
36123,2023-12-09 22:00:19,sorev_120,BUY,MKRUSDT,1459.0,1437.0,-7.89941055517478,0,92.55,-116.5
36124,2023-12-09 22:00:25,so_120,SELL,ETHUSDT,2334.52,2353.82,-8.98722409745909,0,36.8,-287.9
36125,2023-12-09 22:00:29,sor_120,BUY,ETHUSDT,2334.52,2353.82,7.54722409745909,1,287.9,-36.8
36126,2023-12-09 22:00:32,sorev_120,BUY,ETHUSDT,2334.52,2353.82,7.54722409745909,1,287.9,-36.8
36127,2023-12-10 04:00:07,so_120,SELL,SOLUSDT,64.51,73.0,-66.1637513563788,0,226.3,-1025.4
36128,2023-12-10 04:00:09,sor_120,BUY,SOLUSDT,64.51,73.0,65.4437513563788,1,1025.4,-226.3
36129,2023-12-10 04:00:11,sorev_120,BUY,SOLUSDT,64.51,73.0,65.4437513563788,1,1025.4,-226.3
36130,2023-12-10 06:00:06,so_120,SELL,XRPUSDT,0.6223,0.6709,-59.1130355134181,0,125.33,-936.45
36131,2023-12-10 06:00:09,sor_120,BUY,XRPUSDT,0.6223,0.6709,58.0330355134181,1,936.45,-125.33
36132,2023-12-10 06:00:11,sorev_120,SELL,XRPUSDT,0.6223,0.6709,-59.1130355134181,0,125.33,-936.45
36133,2023-12-10 06:00:14,so_120,SELL,BTCUSDT,43969.99,43895.01,0.738940477357328,1,63.3,-124.5
36134,2023-12-10 06:00:16,sor_120,BUY,BTCUSDT,43969.99,43895.01,-1.81894047735733,0,124.5,-63.3
36135,2023-12-10 06:00:18,sorev_120,BUY,BTCUSDT,43969.99,43895.01,-1.81894047735733,0,124.5,-63.3
36136,2023-12-10 06:00:23,so_120,SELL,LTCUSDT,74.0,77.67,-37.735945945946,0,66.9,-558.45
36137,2023-12-10 06:00:25,sor_120,BUY,LTCUSDT,74.0,77.67,36.655945945946,1,558.45,-66.9
36138,2023-12-10 06:00:27,sorev_120,SELL,LTCUSDT,74.0,77.67,-37.735945945946,0,66.9,-558.45
36139,2023-12-10 08:00:13,so_120,BUY,LTCUSDT,77.67,78.29,5.44686751641565,1,126.53,-17.4
36140,2023-12-10 08:00:19,sor_120,SELL,LTCUSDT,77.67,78.29,-6.52686751641565,0,17.4,-126.53
36141,2023-12-10 08:00:23,sorev_120,BUY,LTCUSDT,77.67,78.29,5.44686751641565,1,126.53,-17.4
36142,2023-12-10 10:00:09,so_120,SELL,LTCUSDT,78.21,77.04,10.6797928653624,1,114.15,-59.48
36143,2023-12-10 10:00:19,sor_120,BUY,LTCUSDT,78.21,77.04,-11.7597928653624,0,59.48,-114.15
36144,2023-12-10 10:00:27,sorev_120,SELL,LTCUSDT,78.21,77.04,10.6797928653624,1,114.15,-59.48
36145,2023-12-10 12:00:09,so_120,SELL,BNBUSDT,233.7,238.4,-15.6234403080873,0,166.88,-375.45
36146,2023-12-10 12:00:12,sor_120,BUY,BNBUSDT,233.7,238.4,14.5434403080873,1,375.45,-166.88
36147,2023-12-10 12:00:16,sorev_120,SELL,BNBUSDT,233.7,238.4,-15.6234403080873,0,166.88,-375.45
36148,2023-12-10 14:00:08,so_120,BUY,LTCUSDT,77.18,78.33,10.6351749157812,1,141.9,-4.88
36149,2023-12-10 14:00:11,sor_120,SELL,LTCUSDT,77.18,78.33,-11.7151749157812,0,4.88,-141.9
36150,2023-12-10 14:00:13,sorev_120,BUY,LTCUSDT,77.18,78.33,10.6351749157812,1,141.9,-4.88
36151,2023-12-10 18:00:08,so_120,SELL,DOTUSDT,5.633,7.142,-134.302836854252,0,163.3,-1818.75
36152,2023-12-10 18:00:12,sor_120,BUY,DOTUSDT,5.633,7.142,133.582836854252,1,1818.75,-163.3
36153,2023-12-10 18:00:23,sorev_120,BUY,DOTUSDT,5.633,7.142,133.582836854252,1,1818.75,-163.3
36154,2023-12-10 18:00:28,so_120,SELL,EOSUSDT,0.71,0.824,-120.962535211268,0,137.33,-1795.8
36155,2023-12-10 18:00:30,sor_120,BUY,EOSUSDT,0.71,0.824,119.882535211268,1,1795.8,-137.33
36156,2023-12-10 18:00:34,sorev_120,SELL,EOSUSDT,0.71,0.824,-120.962535211268,0,137.33,-1795.8
36157,2023-12-10 22:00:11,so_120,SELL,LTCUSDT,78.36,77.16,10.9454517611026,1,118.65,-22.05
36158,2023-12-10 22:00:13,sor_120,BUY,LTCUSDT,78.36,77.16,-12.0254517611026,0,22.05,-118.65
36159,2023-12-10 22:00:15,sorev_120,SELL,LTCUSDT,78.36,77.16,10.9454517611026,1,118.65,-22.05
36160,2023-12-11 04:00:06,so_120,SELL,AXSUSDT,7.29,7.32,-2.4176131687243,0,219.5,-528.1
36161,2023-12-11 04:00:11,sor_120,BUY,AXSUSDT,7.29,7.32,1.6976131687243,1,528.1,-219.5
36162,2023-12-11 04:00:14,sorev_120,SELL,AXSUSDT,7.29,7.32,-2.4176131687243,0,219.5,-528.1
36163,2023-12-11 20:00:08,so_120,BUY,BNBUSDT,238.5,240.0,4.17698113207547,1,289.28,-320.78
36164,2023-12-11 20:00:13,sor_120,SELL,BNBUSDT,238.5,240.0,-5.25698113207547,0,320.78,-289.28
36165,2023-12-11 20:00:16,sorev_120,BUY,BNBUSDT,238.5,240.0,4.17698113207547,1,289.28,-320.78
36166,2023-12-12 10:00:05,so_120,BUY,MKRUSDT,1436.0,1381.0,-19.5104178272981,0,20.9,-578.0
36167,2023-12-12 10:00:07,sor_120,SELL,MKRUSDT,1436.0,1381.0,18.790417827298,1,578.0,-20.9
36168,2023-12-12 10:00:10,sorev_120,SELL,MKRUSDT,1436.0,1381.0,18.790417827298,1,578.0,-20.9
36169,2023-12-12 10:51:01,so_120,BUY,DOTUSDT,7.153,7.181,1.59722074653995,1,144.0,-599.05
36170,2023-12-12 10:51:03,sor_120,SELL,DOTUSDT,7.153,7.181,-2.31722074653995,0,599.05,-144.0
36171,2023-12-12 10:51:05,sorev_120,SELL,DOTUSDT,7.153,7.181,-2.31722074653995,0,599.05,-144.0
36172,2023-12-12 10:51:11,so_120,BUY,SOLUSDT,72.98,71.41,-11.11637160866,0,136.35,-565.9
36173,2023-12-12 10:51:13,sor_120,SELL,SOLUSDT,72.98,71.41,10.39637160866,1,565.9,-136.35
36174,2023-12-12 10:51:15,sorev_120,SELL,SOLUSDT,72.98,71.41,10.39637160866,1,565.9,-136.35
36175,2023-12-12 16:00:18,so_120,SELL,MKRUSDT,1382.0,1345.0,13.0263965267728,1,170.05,-18.1
36176,2023-12-12 16:00:23,sor_120,BUY,MKRUSDT,1382.0,1345.0,-13.7463965267728,0,18.1,-170.05
36177,2023-12-12 16:00:34,sorev_120,BUY,MKRUSDT,1382.0,1345.0,-13.7463965267728,0,18.1,-170.05
36178,2023-12-12 18:00:12,so_120,SELL,SOLUSDT,71.49,65.77,39.6455951881382,1,400.05,-18.9
36179,2023-12-12 18:00:17,sor_120,BUY,SOLUSDT,71.49,65.77,-40.3655951881382,0,18.9,-400.05
36180,2023-12-12 18:00:21,sorev_120,BUY,SOLUSDT,71.49,65.77,-40.3655951881382,0,18.9,-400.05
