"id","instrument","timeframe","ok_percent","ok_final_percent","avg_diff","avg_candle_size","side","volume","candle_count"
12116,DAOUSDT,ONE_MINUTE,54.166668,10.576923,0.09191071,0.05020145,SHORT,257895.0,192
12117,DARUSDT,ONE_MINUTE,5.263158,86.95652,0.10791508,0.75831383,LONG,50090641,437
12118,DARUSDT,ONE_MINUTE,69.213974,9.148265,0.29354593,0.18426578,SHORT,50090641,458
12119,DASHUSDT,ONE_MINUTE,7.5,44.444443,0.012301774,0.20032634,LONG,1652010.0,360
12120,DASHUSDT,ONE_MINUTE,100.0,2.4456522,0.091055796,0.018510688,SHORT,1652010.0,368
12121,DATAUSDT,ONE_MINUTE,5.681818,80.0,0.03537847,0.35509074,LONG,2545674.0,352
12122,DATAUSDT,ONE_MINUTE,32.285713,27.433628,0.13081802,0.14176504,SHORT,2545674.0,350
12123,DEGENUSDT,ONE_MINUTE,5.6179776,60.0,0.04665126,0.4717911,LONG,11261247,356
12124,DEGENUSDT,ONE_MINUTE,63.35404,8.333333,0.25382125,0.16621345,SHORT,11261247,322
12125,DENTUSDT,ONE_MINUTE,7.3891625,70.0,0.020905165,0.31725466,LONG,798060.0,406
12126,DENTUSDT,ONE_MINUTE,65.13513,4.5643153,0.10936043,0.0629978,SHORT,798060.0,370
12127,DGBUSDT,ONE_MINUTE,7.4168797,65.51724,0.020329691,0.298611,LONG,636116.0,391
12128,DGBUSDT,ONE_MINUTE,58.646618,8.5470085,0.12045612,0.0720439,SHORT,636116.0,399
12129,DODOUSDT,ONE_MINUTE,8.201058,35.48387,0.014541487,0.2307491,LONG,395855.0,378
12130,DODOUSDT,ONE_MINUTE,81.69761,6.1688313,0.09378843,0.039991368,SHORT,395855.0,377
12131,DOGEPERP,ONE_MINUTE,10.476191,9.090909,0.004544791,0.3804791,LONG,38734.0,105
12132,DOGEPERP,ONE_MINUTE,100.0,0.990099,0.14691938,0.007808262,SHORT,38734.0,101
12133,DOGEUSDT,ONE_MINUTE,7.444668,48.648647,0.02683195,0.18840127,LONG,138795464,497
12134,DOGEUSDT,ONE_MINUTE,58.974358,10.144928,0.09568715,0.07390457,SHORT,138795464,468
12135,DOGUSDT,ONE_MINUTE,7.3593073,76.47059,0.07728526,0.5355236,LONG,11906440,462
12136,DOGUSDT,ONE_MINUTE,54.371002,10.196078,0.24525453,0.19809847,SHORT,11906440,469
12137,DOP1USDT,ONE_MINUTE,4.9792533,87.5,0.10879747,0.9775313,LONG,13425404,482
12138,DOP1USDT,ONE_MINUTE,54.23387,8.921933,0.32721972,0.24527505,SHORT,13425404,496
12139,DOTUSDT,ONE_MINUTE,6.791569,58.62069,0.021090673,0.17883205,LONG,49462335,427
12140,DOTUSDT,ONE_MINUTE,67.02355,9.265176,0.08699678,0.058593456,SHORT,49462335,467
12141,DRIFTUSDT,ONE_MINUTE,6.9544363,58.62069,0.037034683,0.39264074,LONG,2743381.0,417
12142,DRIFTUSDT,ONE_MINUTE,64.50116,6.47482,0.13965572,0.083951354,SHORT,2743381.0,431
12143,DUSKUSDT,ONE_MINUTE,6.004619,57.692307,0.02504226,0.32142016,LONG,1831266.0,433
12144,DUSKUSDT,ONE_MINUTE,54.978355,4.7244096,0.12700465,0.0873818,SHORT,1831266.0,462
12145,DYDXUSDT,ONE_MINUTE,3.0395136,30.0,0.018209646,0.22650842,LONG,13762863,329
12146,DYDXUSDT,ONE_MINUTE,100.0,3.7617555,0.11777016,0.05617713,SHORT,13762863,319
12147,DYMUSDT,ONE_MINUTE,6.373626,89.655174,0.08998843,0.64435124,LONG,88579771,455
12148,DYMUSDT,ONE_MINUTE,56.884876,11.5079365,0.26832125,0.19484526,SHORT,88579771,443
12149,EDUUSDT,ONE_MINUTE,6.9819818,58.064518,0.024519527,0.26256835,LONG,4043685.0,444
12150,EDUUSDT,ONE_MINUTE,72.949005,4.5592704,0.11888718,0.06155343,SHORT,4043685.0,451
12151,EGLDUSDT,ONE_MINUTE,6.9444447,66.666664,0.020834524,0.2144144,LONG,5014013.0,432
12152,EGLDUSDT,ONE_MINUTE,82.281555,3.539823,0.09267338,0.046767417,SHORT,5014013.0,412
12153,ENAUSDT,ONE_MINUTE,5.9210525,74.07407,0.043999918,0.3813247,LONG,44017321,456
12154,ENAUSDT,ONE_MINUTE,58.154507,5.535055,0.16546771,0.111058,SHORT,44017321,466
12155,ENJUSDT,ONE_MINUTE,5.263158,35.0,0.012019446,0.22182567,LONG,1907511.0,380
12156,ENJUSDT,ONE_MINUTE,100.0,1.6348774,0.10792874,0.04686579,SHORT,1907511.0,367
12157,ENSUSDT,ONE_MINUTE,7.2,58.333332,0.03970445,0.2749758,LONG,33704575,500
12158,ENSUSDT,ONE_MINUTE,58.677685,9.154929,0.1277624,0.103987865,SHORT,33704575,484
12159,EOSUSDT,ONE_MINUTE,5.5288463,65.21739,0.016193062,0.1887757,LONG,16820690,416
12160,EOSUSDT,ONE_MINUTE,75.398636,5.1359515,0.08513703,0.048082907,SHORT,16820690,439
12161,ETCPERP,ONE_MINUTE,7.0,14.285714,0.0032303277,0.26514617,LONG,214178.0,100
12162,ETCPERP,ONE_MINUTE,100.0,2.5,0.123024456,0.011948636,SHORT,214178.0,80
12163,ETCUSDT,ONE_MINUTE,6.036217,56.666668,0.015439593,0.13981502,LONG,10871497,497
12164,ETCUSDT,ONE_MINUTE,60.38961,8.243728,0.0650269,0.04380743,SHORT,10871497,462
12165,ETH-02AUG24,ONE_MINUTE,6.140351,0.0,0.0,0.24848393,LONG,13247.0,114
12166,ETH-02AUG24,ONE_MINUTE,100.0,0.0,0.11024814,0.0000655,SHORT,13247.0,98
12167,ETH-19JUL24,ONE_MINUTE,9.558824,7.6923075,0.0014743527,0.24854097,LONG,188298.0,136
12168,ETH-19JUL24,ONE_MINUTE,100.0,0.0,0.104517534,0.00010814,SHORT,188298.0,119
12169,ETH-26JUL24,ONE_MINUTE,8.208955,18.181818,0.001218069,0.23144284,LONG,185371.0,134
12170,ETH-26JUL24,ONE_MINUTE,100.0,0.0,0.10297631,0.00005576,SHORT,185371.0,109
12171,ETH-27DEC24,ONE_MINUTE,6.766917,22.222221,0.0026900144,0.23083009,LONG,272623.0,133
12172,ETH-27DEC24,ONE_MINUTE,100.0,0.729927,0.10653687,0.0005411,SHORT,272623.0,137
12173,ETH-27JUN25,ONE_MINUTE,7.7586207,0.0,0.00075955,0.24730831,LONG,160571.0,116
12174,ETH-27JUN25,ONE_MINUTE,100.0,0.0,0.11787395,0.0,SHORT,160571.0,109
12175,ETH-27SEP24,ONE_MINUTE,7.142857,14.285714,0.0061042826,0.21218574,LONG,876568.0,196
12176,ETH-27SEP24,ONE_MINUTE,83.42246,0.64102566,0.089252286,0.021609755,SHORT,876568.0,187
12177,ETH-28MAR25,ONE_MINUTE,5.426357,0.0,0.0,0.24446516,LONG,81101.0,129
12178,ETH-28MAR25,ONE_MINUTE,100.0,0.0,0.10654265,0.0,SHORT,81101.0,112
12179,ETH-30AUG24,ONE_MINUTE,5.882353,0.0,0.0,0.26075372,LONG,73872.0,119
12180,ETH-30AUG24,ONE_MINUTE,97.2477,0.0,0.11780948,0.0033404368,SHORT,73872.0,109
12181,ETHBTCUSDT,ONE_MINUTE,8.5470085,30.0,0.002282884,0.102387175,LONG,502541.0,117
12182,ETHBTCUSDT,ONE_MINUTE,64.38356,4.255319,0.035295755,0.0047313045,SHORT,502541.0,73
12183,ETHFIPERP,ONE_MINUTE,6.185567,41.666668,0.021749495,0.7061787,LONG,144341.0,194
12184,ETHFIPERP,ONE_MINUTE,80.23256,3.6231885,0.32630152,0.12686701,SHORT,144341.0,172
12185,ETHFIUSDT,ONE_MINUTE,6.034483,53.57143,0.07893517,0.5485683,LONG,93411193,464
12186,ETHFIUSDT,ONE_MINUTE,66.51685,6.756757,0.2543563,0.17435305,SHORT,93411193,445
12187,ETHPERP,ONE_MINUTE,7.30897,36.363636,0.0069510397,0.1697507,LONG,6531975.0,301
12188,ETHPERP,ONE_MINUTE,90.39146,0.78740156,0.07061385,0.013736149,SHORT,6531975.0,281
12189,ETHUSDT,ONE_MINUTE,6.4202332,63.636364,0.016124388,0.13535815,LONG,2505700226,514
12190,ETHUSDT,ONE_MINUTE,57.202507,9.124087,0.063401796,0.047649402,SHORT,2505700226,479
12191,ETHWUSDT,ONE_MINUTE,8.938547,65.625,0.024185345,0.25536358,LONG,903074.0,358
12192,ETHWUSDT,ONE_MINUTE,74.643875,4.5801525,0.10719951,0.043353632,SHORT,903074.0,351
12193,FILUSDT,ONE_MINUTE,7.7777777,40.0,0.023323689,0.2132527,LONG,25388865,450
12194,FILUSDT,ONE_MINUTE,62.173912,9.79021,0.10653663,0.07071663,SHORT,25388865,460
12195,FIREUSDT,ONE_MINUTE,5.9139786,81.818184,0.032135617,0.41982496,LONG,1793498.0,372
12196,FIREUSDT,ONE_MINUTE,41.531322,17.318436,0.11977248,0.0755459,SHORT,1793498.0,431
12197,FITFIUSDT,ONE_MINUTE,6.0669456,65.51724,0.05353252,0.2755188,LONG,2422302.0,478
12198,FITFIUSDT,ONE_MINUTE,70.35398,6.289308,0.14848821,0.1212742,SHORT,2422302.0,452
12199,FLMUSDT,ONE_MINUTE,6.345733,41.37931,0.028202713,0.24756636,LONG,8950470.0,457
12200,FLMUSDT,ONE_MINUTE,64.74359,6.270627,0.115379706,0.08146279,SHORT,8950470.0,468
12201,FLOWUSDT,ONE_MINUTE,6.521739,51.851852,0.015635682,0.20514359,LONG,3170559.0,414
12202,FLOWUSDT,ONE_MINUTE,60.092808,2.7027028,0.08836669,0.05110322,SHORT,3170559.0,431
12203,FLRUSDT,ONE_MINUTE,6.3909774,41.17647,0.010438933,0.21472842,LONG,953577.0,266
12204,FLRUSDT,ONE_MINUTE,100.0,6.589147,0.09303539,0.029054072,SHORT,953577.0,258
12205,FORTHUSDT,ONE_MINUTE,5.3435116,52.38095,0.028114414,0.38019633,LONG,1449994.0,393
12206,FORTHUSDT,ONE_MINUTE,52.7027,12.307693,0.14549631,0.104076706,SHORT,1449994.0,370
12207,FOXYUSDT,ONE_MINUTE,7.7419353,61.11111,0.029551907,0.254837,LONG,3194763.0,465
12208,FOXYUSDT,ONE_MINUTE,54.105263,11.673152,0.107456654,0.07886707,SHORT,3194763.0,475
12209,FRONTUSDT,ONE_MINUTE,5.263158,56.0,0.02674223,0.2724364,LONG,3846647.0,475
12210,FRONTUSDT,ONE_MINUTE,66.10169,4.4871793,0.11813327,0.07314233,SHORT,3846647.0,472
12211,FTMUSDT,ONE_MINUTE,7.207207,59.375,0.029788036,0.23297401,LONG,53269555,444
12212,FTMUSDT,ONE_MINUTE,59.704643,12.014134,0.11499064,0.082787015,SHORT,53269555,474
12213,FTNUSDT,ONE_MINUTE,7.4626865,40.0,0.0051995283,0.13194013,LONG,253893.0,134
12214,FTNUSDT,ONE_MINUTE,76.190475,6.25,0.048383195,0.01313412,SHORT,253893.0,126
12215,FUNUSDT,ONE_MINUTE,8.0,33.333332,0.008143051,0.24230985,LONG,216192.0,225
12216,FUNUSDT,ONE_MINUTE,79.081635,5.806452,0.09976929,0.027242826,SHORT,216192.0,196
12217,FXSUSDT,ONE_MINUTE,7.5555553,47.058823,0.02001026,0.26992482,LONG,3056611.0,450
12218,FXSUSDT,ONE_MINUTE,70.40359,9.55414,0.11543641,0.07018588,SHORT,3056611.0,446
12219,GALAUSDT,ONE_MINUTE,10.39604,83.333336,0.03709585,0.34294516,LONG,57193509,404
12220,GALAUSDT,ONE_MINUTE,66.81615,7.3825502,0.15996405,0.11213451,SHORT,57193509,446
12221,GALUSDT,ONE_MINUTE,6.8686867,76.47059,0.22672978,1.6693091,LONG,67949083,495
12222,GALUSDT,ONE_MINUTE,39.7463,27.659575,0.5165346,0.4753542,SHORT,67949083,473
12223,GASUSDT,ONE_MINUTE,7.733333,44.827587,0.013547292,0.23008622,LONG,2047902.0,375
12224,GASUSDT,ONE_MINUTE,56.25,3.5555556,0.099339865,0.05624707,SHORT,2047902.0,400
12225,GFTUSDT,ONE_MINUTE,5.111821,56.25,0.01484654,0.2537903,LONG,851507.0,313
12226,GFTUSDT,ONE_MINUTE,61.204014,6.010929,0.11283877,0.061290096,SHORT,851507.0,299
12227,GLMRUSDT,ONE_MINUTE,5.735661,69.565216,0.024133312,0.29675958,LONG,1755187.0,401
12228,GLMRUSDT,ONE_MINUTE,69.35867,11.986301,0.11167725,0.06381255,SHORT,1755187.0,421
12229,GLMUSDT,ONE_MINUTE,5.5670104,74.07407,0.02159789,0.23965241,LONG,4510190.0,485
12230,GLMUSDT,ONE_MINUTE,54.20168,5.8139534,0.09845532,0.070456415,SHORT,4510190.0,476
12231,GMEUSDT,ONE_MINUTE,7.838983,72.97298,0.081350565,0.58173734,LONG,6218307.0,472
12232,GMEUSDT,ONE_MINUTE,53.67347,16.34981,0.27861336,0.23972192,SHORT,6218307.0,490
12233,GMTUSDT,ONE_MINUTE,7.4498568,53.846153,0.012525232,0.22077695,LONG,8901927.0,349
12234,GMTUSDT,ONE_MINUTE,100.0,2.1875,0.110628024,0.03860674,SHORT,8901927.0,320
12235,GMXUSDT,ONE_MINUTE,6.0324826,53.846153,0.019379951,0.22003643,LONG,2184859.0,431
12236,GMXUSDT,ONE_MINUTE,64.819275,6.6914496,0.09659735,0.058335345,SHORT,2184859.0,415
12237,GNOUSDT,ONE_MINUTE,8.333333,31.25,0.00704599,0.22094996,LONG,315820.0,192
12238,GNOUSDT,ONE_MINUTE,75.0,1.9607843,0.10087612,0.033619452,SHORT,315820.0,204
12239,GODSUSDT,ONE_MINUTE,5.7654076,89.655174,0.27604866,1.5631797,LONG,228438215,503
12240,GODSUSDT,ONE_MINUTE,44.3038,19.52381,0.63823855,0.64512575,SHORT,228438215,474
12241,GRTUSDT,ONE_MINUTE,7.0539417,50.0,0.021229781,0.22681262,LONG,9926384.0,482
12242,GRTUSDT,ONE_MINUTE,59.10931,3.4246576,0.106213465,0.076013744,SHORT,9926384.0,494
12243,GTCUSDT,ONE_MINUTE,5.8295965,23.076923,0.012714394,0.27557242,LONG,1154096.0,223
12244,GTCUSDT,ONE_MINUTE,100.0,0.0,0.15100797,0.020575423,SHORT,1154096.0,225
12245,HBARUSDT,ONE_MINUTE,5.7077627,68.0,0.018877447,0.18675862,LONG,6458909.0,438
12246,HBARUSDT,ONE_MINUTE,64.28571,5.882353,0.085284404,0.056902166,SHORT,6458909.0,476
12247,HFTUSDT,ONE_MINUTE,9.174312,43.333332,0.01166267,0.23785509,LONG,846844.0,327
12248,HFTUSDT,ONE_MINUTE,100.0,0.93167704,0.108408794,0.037994236,SHORT,846844.0,322
12249,HIFIUSDT,ONE_MINUTE,7.614213,43.333332,0.018090734,0.24293911,LONG,986723.0,394
12250,HIFIUSDT,ONE_MINUTE,78.5,1.910828,0.107594766,0.057651978,SHORT,986723.0,400
12251,HIGHUSDT,ONE_MINUTE,8.251473,78.57143,0.08350469,0.66283464,LONG,36702408,509
12252,HIGHUSDT,ONE_MINUTE,50.208332,12.4481325,0.28233704,0.21662998,SHORT,36702408,480
12253,HNTUSDT,ONE_MINUTE,7.246377,74.28571,0.061456453,0.40236917,LONG,4164415.0,483
12254,HNTUSDT,ONE_MINUTE,51.980198,22.380953,0.15679763,0.13905516,SHORT,4164415.0,404
12255,HOOKUSDT,ONE_MINUTE,6.807512,41.37931,0.014756696,0.22872445,LONG,928851.0,426
12256,HOOKUSDT,ONE_MINUTE,76.55173,3.0030031,0.10110943,0.04399612,SHORT,928851.0,435
12257,HOTUSDT,ONE_MINUTE,6.9705095,73.07692,0.032767065,0.3946753,LONG,5701810.0,373
12258,HOTUSDT,ONE_MINUTE,49.489796,7.731959,0.16471893,0.11103382,SHORT,5701810.0,392
12259,ICPUSDT,ONE_MINUTE,6.926407,37.5,0.034494128,0.2901344,LONG,24088037,462
12260,ICPUSDT,ONE_MINUTE,65.46906,7.3170733,0.13674669,0.09320306,SHORT,24088037,501
12261,ICXUSDT,ONE_MINUTE,4.6822743,21.428572,0.008806061,0.19465558,LONG,1253306.0,299
12262,ICXUSDT,ONE_MINUTE,100.0,1.0869565,0.09697311,0.01876046,SHORT,1253306.0,276
12263,IDEXUSDT,ONE_MINUTE,6.709265,38.095238,0.009798994,0.2136973,LONG,511818.0,313
12264,IDEXUSDT,ONE_MINUTE,81.84438,1.0563381,0.095744655,0.040214695,SHORT,511818.0,347
12265,IDUSDT,ONE_MINUTE,6.843267,58.064518,0.02252709,0.2921787,LONG,7507900.0,453
12266,IDUSDT,ONE_MINUTE,69.67742,5.5555553,0.12051519,0.06928996,SHORT,7507900.0,465
12267,ILVUSDT,ONE_MINUTE,5.518764,60.0,0.033304803,0.36451662,LONG,4076382.0,453
12268,ILVUSDT,ONE_MINUTE,57.836643,7.2519083,0.14578243,0.09923163,SHORT,4076382.0,453
12269,IMXUSDT,ONE_MINUTE,7.505071,54.054054,0.02466834,0.2500837,LONG,7909106.0,493
12270,IMXUSDT,ONE_MINUTE,66.31799,4.1009464,0.111007705,0.07406389,SHORT,7909106.0,478
12271,INJUSDT,ONE_MINUTE,4.0511727,63.157894,0.04121757,0.29969466,LONG,81855327,469
12272,INJUSDT,ONE_MINUTE,59.375,9.539474,0.13570428,0.09705269,SHORT,81855327,512
12273,IOSTUSDT,ONE_MINUTE,8.5470085,53.333332,0.013236611,0.18729115,LONG,978628.0,351
12274,IOSTUSDT,ONE_MINUTE,75.79251,4.1825094,0.08133096,0.040446512,SHORT,978628.0,347
12275,IOTAUSDT,ONE_MINUTE,10.333333,19.35484,0.0074792327,0.21226496,LONG,1749884.0,300
12276,IOTAUSDT,ONE_MINUTE,100.0,3.9755352,0.112611644,0.036491416,SHORT,1749884.0,327
12277,IOTXUSDT,ONE_MINUTE,5.643341,64.0,0.026573103,0.33997777,LONG,3737415.0,443
12278,IOTXUSDT,ONE_MINUTE,63.0485,6.5934067,0.14509474,0.09368159,SHORT,3737415.0,433
12279,IOUSDT,ONE_MINUTE,6.451613,53.57143,0.05157272,0.45251644,LONG,31222627,434
12280,IOUSDT,ONE_MINUTE,62.938595,7.6655054,0.19951129,0.12866877,SHORT,31222627,456
12281,JASMYUSDT,ONE_MINUTE,7.8470826,71.79487,0.048868667,0.2818268,LONG,30216544,497
12282,JASMYUSDT,ONE_MINUTE,60.1626,9.121622,0.13372974,0.10644482,SHORT,30216544,492
12283,JOEUSDT,ONE_MINUTE,7.616708,51.612904,0.013565124,0.23561652,LONG,965941.0,407
12284,JOEUSDT,ONE_MINUTE,70.55837,4.676259,0.09843589,0.047288183,SHORT,965941.0,394
12285,JSTUSDT,ONE_MINUTE,9.79021,7.142857,0.0037404203,0.13050781,LONG,237069.0,143
12286,JSTUSDT,ONE_MINUTE,100.0,0.0,0.06529944,0.008373717,SHORT,237069.0,147
12287,JTOUSDT,ONE_MINUTE,9.234234,68.29269,0.025403732,0.27368456,LONG,15537742,444
12288,JTOUSDT,ONE_MINUTE,81.86398,2.7692308,0.13197015,0.07615323,SHORT,15537742,397
12289,JUPUSDT,ONE_MINUTE,7.113821,62.857143,0.050713573,0.41554284,LONG,35321700,492
12290,JUPUSDT,ONE_MINUTE,54.75687,4.6332045,0.17948684,0.12500812,SHORT,35321700,473
12291,KASUSDT,ONE_MINUTE,5.9196615,67.85714,0.019885017,0.17300136,LONG,11656739,473
12292,KASUSDT,ONE_MINUTE,56.26327,6.792453,0.0658398,0.044934586,SHORT,11656739,471
12293,KAVAUSDT,ONE_MINUTE,6.3451777,52.0,0.009963714,0.15671024,LONG,1003050.0,394
12294,KAVAUSDT,ONE_MINUTE,76.675606,2.7972028,0.07230196,0.03606021,SHORT,1003050.0,373
12295,KDAUSDT,ONE_MINUTE,5.0,59.090908,0.022028387,0.31942752,LONG,1352021.0,440
12296,KDAUSDT,ONE_MINUTE,59.949623,5.042017,0.11985408,0.070907116,SHORT,1352021.0,397
12297,KEYUSDT,ONE_MINUTE,7.162534,61.53846,0.01650975,0.25153896,LONG,683941.0,363
12298,KEYUSDT,ONE_MINUTE,69.18604,7.563025,0.10799299,0.055824377,SHORT,683941.0,344
12299,KLAYUSDT,ONE_MINUTE,7.142857,38.88889,0.007306721,0.1910031,LONG,1221231.0,252
12300,KLAYUSDT,ONE_MINUTE,100.0,0.40816328,0.093900375,0.012692108,SHORT,1221231.0,245
12301,KNCUSDT,ONE_MINUTE,7.352941,40.0,0.01430893,0.22618094,LONG,1032293.0,408
12302,KNCUSDT,ONE_MINUTE,89.04762,2.9411764,0.0915963,0.03289203,SHORT,1032293.0,420
12303,KSMUSDT,ONE_MINUTE,9.090909,29.032259,0.009491277,0.20165467,LONG,1865347.0,341
12304,KSMUSDT,ONE_MINUTE,100.0,0.86455333,0.09954145,0.027712386,SHORT,1865347.0,347
12305,LAIUSDT,ONE_MINUTE,5.865922,71.42857,0.03884021,0.4418822,LONG,1189969.0,358
12306,LAIUSDT,ONE_MINUTE,73.111786,9.090909,0.18551041,0.106641576,SHORT,1189969.0,331
12307,LDOUSDT,ONE_MINUTE,6.5645514,63.333332,0.046734013,0.36138496,LONG,89070476,457
12308,LDOUSDT,ONE_MINUTE,67.16418,7.9365077,0.16087839,0.10545536,SHORT,89070476,469
12309,LEVERUSDT,ONE_MINUTE,6.56168,28.0,0.011149368,0.22451448,LONG,2280268.0,381
12310,LEVERUSDT,ONE_MINUTE,69.74359,2.2058823,0.10554693,0.05062663,SHORT,2280268.0,390
12311,LINAUSDT,ONE_MINUTE,7.877462,50.0,0.020507429,0.21895835,LONG,3193811.0,457
12312,LINAUSDT,ONE_MINUTE,64.00862,5.7239056,0.10336321,0.069334775,SHORT,3193811.0,464
12313,LINKUSDT,ONE_MINUTE,7.2186837,52.941177,0.019670779,0.16299951,LONG,65862777,471
12314,LINKUSDT,ONE_MINUTE,65.07276,5.4313097,0.08248273,0.057851207,SHORT,65862777,481
12315,LISTAUSDT,ONE_MINUTE,7.709251,51.42857,0.036720403,0.34958923,LONG,5312465.0,454
12316,LISTAUSDT,ONE_MINUTE,63.56275,7.9617834,0.16462791,0.116536565,SHORT,5312465.0,494
12317,LITUSDT,ONE_MINUTE,8.0,38.46154,0.0112419715,0.2328768,LONG,447308.0,325
12318,LITUSDT,ONE_MINUTE,83.8806,2.1352313,0.102800265,0.037041504,SHORT,447308.0,335
12319,LOOKSUSDT,ONE_MINUTE,7.672634,43.333332,0.0192356,0.26185435,LONG,695383.0,391
12320,LOOKSUSDT,ONE_MINUTE,79.896904,9.032258,0.10233344,0.052161623,SHORT,695383.0,388
12321,LOOMUSDT,ONE_MINUTE,7.4441686,66.666664,0.03147102,0.4393037,LONG,3094126.0,403
12322,LOOMUSDT,ONE_MINUTE,54.06824,8.7378645,0.1500987,0.098436296,SHORT,3094126.0,381
12323,LPTUSDT,ONE_MINUTE,7.5268817,48.57143,0.04075478,0.35966775,LONG,18783920,465
12324,LPTUSDT,ONE_MINUTE,64.46602,6.626506,0.15673669,0.102422565,SHORT,18783920,515
12325,LQTYUSDT,ONE_MINUTE,8.310249,23.333334,0.010769278,0.20355164,LONG,863356.0,361
12326,LQTYUSDT,ONE_MINUTE,77.906975,3.358209,0.09068857,0.03574637,SHORT,863356.0,344
12327,LRCUSDT,ONE_MINUTE,5.151515,76.47059,0.0131216105,0.31946903,LONG,2578204.0,330
12328,LRCUSDT,ONE_MINUTE,100.0,3.038674,0.14085323,0.052054744,SHORT,2578204.0,362
12329,LSKUSDT,ONE_MINUTE,5.063291,58.333332,0.017753614,0.30558932,LONG,3030422.0,237
12330,LSKUSDT,ONE_MINUTE,100.0,1.3392857,0.14939776,0.03735954,SHORT,3030422.0,224
12331,LTCUSDT,ONE_MINUTE,6.6815143,46.666668,0.009771746,0.12055545,LONG,18266933,449
12332,LTCUSDT,ONE_MINUTE,68.085106,3.8194444,0.05834259,0.03343662,SHORT,18266933,423
12333,LTOUSDT,ONE_MINUTE,11.111111,43.75,0.017756503,0.32832024,LONG,176257.0,144
12334,LTOUSDT,ONE_MINUTE,100.0,3.6231885,0.14751983,0.020674711,SHORT,176257.0,138
12335,LUNA2USDT,ONE_MINUTE,6.542056,64.28571,0.0187348,0.22781794,LONG,2930429.0,428
12336,LUNA2USDT,ONE_MINUTE,76.0,4.024768,0.10484754,0.06536619,SHORT,2930429.0,425
12337,MAGICUSDT,ONE_MINUTE,6.818182,44.444443,0.015981419,0.24545349,LONG,1688657.0,396
12338,MAGICUSDT,ONE_MINUTE,75.11312,6.325301,0.10443681,0.04901481,SHORT,1688657.0,442
12339,MANAUSDT,ONE_MINUTE,5.8548007,52.0,0.018151507,0.22413762,LONG,4084267.0,427
12340,MANAUSDT,ONE_MINUTE,61.860466,6.766917,0.10175368,0.060507808,SHORT,4084267.0,430
12341,MANEKIUSDT,ONE_MINUTE,7.2319202,75.86207,0.059374116,0.60580885,LONG,1413176.0,401
12342,MANEKIUSDT,ONE_MINUTE,63.017033,8.880309,0.23320551,0.1467144,SHORT,1413176.0,411
12343,MANTAUSDT,ONE_MINUTE,6.3394685,64.51613,0.040286783,0.33676022,LONG,21357544,489
12344,MANTAUSDT,ONE_MINUTE,58.486706,6.993007,0.15697488,0.11120906,SHORT,21357544,489
12345,MAPOUSDT,ONE_MINUTE,7.4766355,68.75,0.08971357,0.87762594,LONG,5223806.0,428
12346,MAPOUSDT,ONE_MINUTE,37.32719,24.074074,0.30381516,0.28038898,SHORT,5223806.0,434
12347,MASAUSDT,ONE_MINUTE,7.7220078,75.0,0.033197027,0.39148635,LONG,354079.0,259
12348,MASAUSDT,ONE_MINUTE,55.984554,8.275862,0.14712277,0.083250105,SHORT,354079.0,259
12349,MASKUSDT,ONE_MINUTE,7.002801,48.0,0.011261355,0.18230458,LONG,1682975.0,357
12350,MASKUSDT,ONE_MINUTE,100.0,1.1695906,0.08334704,0.02428639,SHORT,1682975.0,342
12351,MATICPERP,ONE_MINUTE,5.504587,16.666666,0.0062912563,0.34944683,LONG,186868.0,109
12352,MATICPERP,ONE_MINUTE,92.741936,1.7391304,0.15598239,0.027365608,SHORT,186868.0,124
12353,MATICUSDT,ONE_MINUTE,6.206897,40.74074,0.018769735,0.1929554,LONG,79865488,435
12354,MATICUSDT,ONE_MINUTE,60.0,7.6086955,0.08927933,0.061042316,SHORT,79865488,460
12355,MAVIAUSDT,ONE_MINUTE,5.122494,78.26087,0.063540824,0.55908084,LONG,21387584,449
12356,MAVIAUSDT,ONE_MINUTE,69.76242,3.0959752,0.23989557,0.14620748,SHORT,21387584,463
12357,MAVUSDT,ONE_MINUTE,6.5162907,42.307693,0.02001898,0.29481977,LONG,1694756.0,399
12358,MAVUSDT,ONE_MINUTE,72.849464,2.9520295,0.1239236,0.051381856,SHORT,1694756.0,372
12359,MBLUSDT,ONE_MINUTE,9.170305,42.857143,0.007470947,0.1577827,LONG,275125.0,229
12360,MBLUSDT,ONE_MINUTE,100.0,1.7937219,0.07327314,0.02126221,SHORT,275125.0,223
12361,MBOXUSDT,ONE_MINUTE,6.6838045,92.30769,0.04943851,0.72155446,LONG,2411479.0,389
12362,MBOXUSDT,ONE_MINUTE,53.482586,11.16279,0.23921193,0.14423627,SHORT,2411479.0,402
12363,MDTUSDT,ONE_MINUTE,6.0869565,52.38095,0.016294573,0.25257427,LONG,610350.0,345
12364,MDTUSDT,ONE_MINUTE,72.04611,8.0,0.10232265,0.052282415,SHORT,610350.0,347
12365,MEMEUSDT,ONE_MINUTE,9.138381,54.285713,0.022635804,0.28819746,LONG,5899534.0,383
12366,MEMEUSDT,ONE_MINUTE,83.333336,2.4615386,0.13667807,0.05985061,SHORT,5899534.0,390
12367,MERLUSDT,ONE_MINUTE,8.724833,82.051285,0.036285568,0.3141066,LONG,8365076.0,447
