close  ,max_lose,max_profit,number,open   ,profit,result,instrument,side,strategy          ,date
0.8271 ,-1.8663 ,1.972     ,30980 ,0.8351  ,-56.54 ,1     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-24 20:21:59.604
0.828  ,-1.9249 ,0.9451    ,30981 ,0.8359  ,-116.04,1     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-24 20:30:19.737
0.828  ,-1.9718 ,0.9688    ,30982 ,0.8361  ,-39.99 ,1     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-24 20:30:20.001
608.55 ,-0.2669 ,0.7995    ,30983 ,606.93  ,2.88   ,0     ,BNBUSDT   ,Sell,maxCh_120         ,2024-04-24 20:47:14.689
608.55 ,-0.2669 ,0.9374    ,30984 ,606.93  ,4.14   ,0     ,BNBUSDT   ,Sell,maxCh_120SlMax    ,2024-04-24 20:47:14.944
608.55 ,-0.2669 ,0.9258    ,30985 ,606.93  ,4.08   ,0     ,BNBUSDT   ,Sell,maxCh_120SlMin    ,2024-04-24 20:47:15.211
83.93  ,0.0     ,1.165     ,30986 ,83.75   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 20:55:53.263
84.08  ,0.0     ,0.6283    ,30987 ,83.75   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 21:37:00.422
84.08  ,0.0     ,1.046     ,30988 ,83.75   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 21:37:00.806
84.08  ,0.0     ,1.165     ,30989 ,83.75   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 21:37:01.089
84.08  ,0.0     ,1.165     ,30990 ,83.75   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 21:37:01.313
64297.5,-1.4602 ,1.284     ,30991 ,63825.0 ,-88.71 ,1     ,BTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 21:40:01.353
84.03  ,0.0     ,1.07      ,30992 ,83.75   ,1.58   ,1     ,LTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 22:17:12.987
84.03  ,0.0     ,1.325     ,30993 ,83.58   ,1.58   ,1     ,LTCUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 22:17:13.850
84.03  ,0.0     ,1.176     ,30994 ,83.75   ,1.58   ,1     ,LTCUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 22:17:14.541
83.85  ,0.0     ,0.965     ,30995 ,83.75   ,0.64   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 22:19:31.320
6.902  ,-1.9379 ,1.618     ,30996 ,7.014   ,-52.12 ,0     ,DOTUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 22:51:01.575
6.894  ,-1.6968 ,1.684     ,30997 ,7.013   ,41.55  ,0     ,DOTUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 22:51:49.161
6.894  ,-1.6407 ,2.206     ,30998 ,7.009   ,0.6    ,0     ,DOTUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 22:51:49.396
6.894  ,-1.7669 ,2.163     ,30999 ,7.018   ,0.6    ,0     ,DOTUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 22:51:49.638
0.8123 ,-2.2856 ,2.072     ,31000 ,0.8313  ,2.53   ,0     ,EOSUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 23:02:33.131
0.8123 ,-2.2503 ,0.4303    ,31001 ,0.831   ,1.6    ,0     ,EOSUSDT   ,Buy ,maxCh_multi       ,2024-04-24 23:02:34.375
0.818  ,0.0     ,1.402     ,31002 ,0.8123  ,6.46   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 23:09:56.373
0.818  ,-1.8663 ,1.365     ,31003 ,0.8123  ,6.27   ,1     ,EOSUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 23:09:56.617
0.818  ,-1.5081 ,1.402     ,31004 ,0.8123  ,6.46   ,1     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 23:09:56.857
0.818  ,-2.2856 ,2.072     ,31005 ,0.8128  ,-91.97 ,1     ,EOSUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 23:09:57.149
0.818  ,-1.8663 ,1.972     ,31006 ,0.8123  ,9.03   ,1     ,EOSUSDT   ,Buy ,maxCh_pTP         ,2024-04-24 23:09:57.405
0.818  ,-1.8663 ,0.7017    ,31007 ,0.8123  ,4.96   ,1     ,EOSUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 23:09:57.656
6.887  ,-1.9379 ,1.618     ,31008 ,6.861   ,-48.45 ,1     ,DOTUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 23:11:38.045
0.816  ,0.0     ,1.926     ,31009 ,0.8123  ,9.08   ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-24 23:11:38.992
0.816  ,-1.9249 ,0.9451    ,31010 ,0.8123  ,13.63  ,1     ,EOSUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 23:11:39.512
0.816  ,-1.9718 ,0.9688    ,31011 ,0.8123  ,9.14   ,1     ,EOSUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 23:11:39.799
83.06  ,0.0     ,0.6422    ,31012 ,82.53   ,1.42   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 23:11:40.055
83.06  ,0.0     ,1.046     ,31013 ,82.59   ,1.42   ,1     ,LTCUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-24 23:11:40.419
83.06  ,0.0     ,1.165     ,31014 ,82.43   ,2.59   ,1     ,LTCUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-24 23:11:40.643
83.06  ,0.0     ,1.165     ,31015 ,82.53   ,1.42   ,1     ,LTCUSDT   ,Buy ,maxCh_mSL         ,2024-04-24 23:11:40.970
83.06  ,0.0     ,1.165     ,31016 ,82.53   ,1.42   ,1     ,LTCUSDT   ,Buy ,maxCh_pSL         ,2024-04-24 23:11:44.218
83.06  ,0.0     ,1.165     ,31017 ,82.53   ,0.52   ,1     ,LTCUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 23:11:45.030
3120.01,-1.8699 ,1.279     ,31018 ,3112.5  ,5.67   ,1     ,ETHUSDT   ,Buy ,maxCh_mTP         ,2024-04-24 23:12:26.354
0.8153 ,-0.0235 ,1.743     ,31019 ,0.8123  ,8.17   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 23:12:26.663
83.05  ,0.0     ,1.07      ,31020 ,82.53   ,1.12   ,1     ,LTCUSDT   ,Buy ,maxCh_120         ,2024-04-24 23:22:39.373
83.05  ,0.0     ,1.348     ,31021 ,82.43   ,1.58   ,1     ,LTCUSDT   ,Buy ,maxCh_multi       ,2024-04-24 23:22:39.714
83.05  ,0.0     ,1.325     ,31022 ,82.44   ,4.83   ,1     ,LTCUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 23:22:39.926
83.05  ,0.0     ,1.176     ,31023 ,82.53   ,1.12   ,1     ,LTCUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 23:22:40.142
3128.25,-0.3198 ,1.279     ,31024 ,3112.5  ,5.45   ,1     ,ETHUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-24 23:24:19.501
82.87  ,0.0     ,0.965     ,31025 ,82.53   ,0.05   ,1     ,LTCUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-24 23:24:40.257
3122.24,-0.3198 ,2.226     ,31026 ,3112.5  ,5.45   ,1     ,ETHUSDT   ,Buy ,maxCh_120         ,2024-04-24 23:26:03.798
3122.24,-1.7129 ,2.226     ,31027 ,3112.5  ,7.21   ,1     ,ETHUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-24 23:26:04.048
3122.24,-1.8811 ,2.226     ,31028 ,3112.5  ,7.21   ,1     ,ETHUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-24 23:26:04.266
0.8315 ,0.0     ,1.926     ,31029 ,0.834   ,1.73   ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 00:28:28.614
0.8315 ,-0.0235 ,1.743     ,31030 ,0.834   ,1.3    ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 00:28:28.842
0.8315 ,0.0     ,1.402     ,31031 ,0.834   ,2.96   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 00:28:29.073
3153.41,-1.4773 ,1.279     ,31032 ,3121.75 ,3.13   ,1     ,ETHUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-25 00:47:45.914
3153.41,-1.1126 ,1.279     ,31033 ,3121.75 ,-45.6  ,1     ,ETHUSDT   ,Buy ,maxCh_mSL         ,2024-04-25 00:47:46.210
3153.41,-1.8699 ,1.604     ,31034 ,3112.5  ,5.67   ,1     ,ETHUSDT   ,Buy ,maxCh_pTP         ,2024-04-25 00:47:46.476
0.8447 ,-1.5081 ,1.402     ,31035 ,0.8358  ,2.96   ,0     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:05:16.721
0.8529 ,-1.8663 ,1.365     ,31036 ,0.838   ,2.96   ,0     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:07:14.637
0.8479 ,-1.8663 ,1.365     ,31037 ,0.8502  ,-62.78 ,1     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:09:51.639
0.8479 ,-1.5081 ,1.402     ,31038 ,0.8512  ,-32.5  ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:09:51.888
0.8433 ,0.0     ,1.926     ,31039 ,0.8466  ,6.94   ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:11:56.974
0.8433 ,0.0     ,1.402     ,31040 ,0.8466  ,6.94   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:11:57.233
0.8447 ,-0.0235 ,1.743     ,31041 ,0.8466  ,6.94   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:12:07.335
0.8532 ,-1.8663 ,1.972     ,31042 ,0.8381  ,2.96   ,0     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 01:17:43.658
0.8532 ,-1.8663 ,0.7017    ,31043 ,0.8381  ,2.96   ,0     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 01:17:43.936
0.8532 ,-1.9249 ,0.9451    ,31044 ,0.8385  ,1.73   ,0     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 01:17:44.165
0.8532 ,-1.9718 ,0.9688    ,31045 ,0.8404  ,1.73   ,0     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-25 01:17:44.397
0.8554 ,-1.9132 ,0.6164    ,31046 ,0.8422  ,-48.38 ,0     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 01:19:47.576
0.8631 ,-2.6644 ,2.072     ,31047 ,0.8407  ,2.65   ,0     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:21:05.795
0.8665 ,-2.4595 ,0.4303    ,31048 ,0.8457  ,-79.31 ,0     ,EOSUSDT   ,Sell,maxCh_multi       ,2024-04-25 01:21:22.956
0.8638 ,-2.6644 ,2.072     ,31049 ,0.8665  ,-107.13,1     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:22:12.166
0.8752 ,-1.5081 ,1.402     ,31050 ,0.8633  ,1.39   ,0     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:27:22.381
0.8826 ,-1.8663 ,1.365     ,31051 ,0.8675  ,0.8    ,0     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:28:32.477
0.8793 ,-1.1038 ,1.926     ,31052 ,0.8697  ,3.35   ,0     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:29:07.843
0.8793 ,-1.1038 ,1.743     ,31053 ,0.8697  ,1.69   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:29:08.080
0.8793 ,-1.1038 ,1.402     ,31054 ,0.8697  ,3.35   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:29:08.293
0.8835 ,-1.9132 ,0.6164    ,31055 ,0.8697  ,-31.9  ,0     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 01:29:17.803
0.8835 ,-1.8663 ,1.972     ,31056 ,0.8697  ,-63.61 ,0     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 01:29:18.081
0.8835 ,-1.8663 ,0.7017    ,31057 ,0.8697  ,-63.61 ,0     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 01:29:18.314
0.8835 ,-1.9249 ,0.9451    ,31058 ,0.8673  ,-88.21 ,0     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 01:29:18.609
0.8835 ,-1.9718 ,0.9688    ,31059 ,0.8704  ,-31.01 ,0     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-25 01:29:18.878
0.8816 ,-1.1038 ,1.926     ,31060 ,0.8859  ,-28.15 ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:32:55.119
0.8816 ,-1.1038 ,1.402     ,31061 ,0.8859  ,-28.15 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:32:55.354
0.8849 ,-1.1038 ,1.743     ,31062 ,0.8859  ,-28.15 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:33:04.225
0.8946 ,-1.5081 ,1.402     ,31063 ,0.8828  ,-21.23 ,0     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:33:21.568
0.9075 ,-1.9548 ,1.365     ,31064 ,0.8901  ,-44.07 ,0     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:35:35.875
0.9104 ,-2.6728 ,2.072     ,31065 ,0.8867  ,1.01   ,0     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:35:45.197
0.9136 ,-2.044  ,0.9451    ,31066 ,0.8953  ,-65.93 ,0     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 01:36:03.305
0.9136 ,-2.1924 ,0.9688    ,31067 ,0.894   ,-30.65 ,0     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-25 01:36:03.508
0.9119 ,-1.1038 ,1.926     ,31068 ,0.9055  ,4.3    ,0     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:36:37.376
0.9119 ,-1.1038 ,1.743     ,31069 ,0.9055  ,0.58   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:36:37.901
0.9119 ,-1.1038 ,1.402     ,31070 ,0.9055  ,4.3    ,0     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:36:38.125
0.9119 ,-2.6728 ,2.072     ,31071 ,0.9136  ,-80.73 ,1     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:36:38.347
0.9119 ,-2.4595 ,0.4303    ,31072 ,0.8932  ,-62.04 ,0     ,EOSUSDT   ,Sell,maxCh_multi       ,2024-04-25 01:36:38.582
0.9127 ,-1.9132 ,0.6164    ,31073 ,0.897   ,-40.22 ,0     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 01:36:57.164
0.9127 ,-1.8663 ,1.972     ,31074 ,0.897   ,-40.22 ,0     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 01:36:57.650
0.9127 ,-1.8663 ,0.7017    ,31075 ,0.897   ,-40.22 ,0     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 01:36:57.880
0.9193 ,-1.524  ,1.402     ,31076 ,0.9055  ,-20.6  ,0     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:37:24.412
0.9189 ,-1.1038 ,1.926     ,31077 ,0.9199  ,-11.15 ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:38:09.333
0.9189 ,-1.1038 ,1.743     ,31078 ,0.9199  ,-11.15 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:38:10.003
0.9189 ,-1.1038 ,1.402     ,31079 ,0.9199  ,-11.15 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:38:10.374
0.9211 ,-1.524  ,1.402     ,31080 ,0.9272  ,-23.41 ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:38:28.559
0.9127 ,-1.1038 ,1.926     ,31081 ,0.9183  ,0.54   ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:41:47.618
0.9127 ,-1.1038 ,1.402     ,31082 ,0.9183  ,0.54   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:41:48.298
0.9127 ,-1.524  ,1.402     ,31083 ,0.9192  ,2.74   ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:41:48.569
0.9146 ,-1.1038 ,1.743     ,31084 ,0.9183  ,0.54   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:41:58.660
0.9412 ,-1.9548 ,1.365     ,31085 ,0.9237  ,-49.42 ,0     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:47:01.337
0.9412 ,-1.9132 ,0.6164    ,31086 ,0.9245  ,-44.31 ,0     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 01:47:01.569
0.9412 ,-1.8663 ,1.972     ,31087 ,0.9245  ,-44.31 ,0     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 01:47:01.790
0.9412 ,-1.8663 ,0.7017    ,31088 ,0.9245  ,-44.31 ,0     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 01:47:02.001
0.9412 ,-2.044  ,0.9451    ,31089 ,0.9274  ,-72.09 ,0     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 01:47:02.237
0.9412 ,-2.1924 ,0.9688    ,31090 ,0.9263  ,-33.44 ,0     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-25 01:47:02.453
0.951  ,-1.524  ,1.402     ,31091 ,0.9368  ,2.99   ,0     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:48:47.955
0.951  ,-2.6728 ,2.072     ,31092 ,0.9318  ,0.38   ,0     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:48:48.205
0.951  ,-2.4595 ,0.4303    ,31093 ,0.9318  ,-63.36 ,0     ,EOSUSDT   ,Sell,maxCh_multi       ,2024-04-25 01:48:48.440
0.956  ,-2.0495 ,1.926     ,31094 ,0.9368  ,5.55   ,0     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:49:27.814
0.956  ,-2.0495 ,1.743     ,31095 ,0.9368  ,3.48   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:49:28.033
0.956  ,-2.0495 ,1.402     ,31096 ,0.9368  ,5.55   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:49:28.249
0.9531 ,-2.0495 ,1.402     ,31097 ,0.9595  ,-41.54 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 01:50:40.297
0.9517 ,-2.0495 ,1.926     ,31098 ,0.9595  ,-41.54 ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 01:51:10.936
3151.01,-0.3198 ,1.269     ,31099 ,3112.5  ,5.45   ,1     ,ETHUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-25 01:53:40.928
0.9429 ,-1.524  ,1.402     ,31100 ,0.9536  ,-30.87 ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 01:53:49.871
0.9429 ,-2.6728 ,2.072     ,31101 ,0.9536  ,-52.06 ,1     ,EOSUSDT   ,Sell,maxCh_pSL         ,2024-04-25 01:53:50.089
0.9395 ,-2.4595 ,1.479     ,31102 ,0.9536  ,-52.06 ,1     ,EOSUSDT   ,Sell,maxCh_multi       ,2024-04-25 01:54:48.595
0.9401 ,-2.0495 ,2.022     ,31103 ,0.9595  ,-41.54 ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 01:55:23.232
0.9322 ,-1.9548 ,1.719     ,31104 ,0.9485  ,-28.97 ,1     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 01:56:20.140
0.9322 ,-1.9132 ,1.719     ,31105 ,0.9485  ,-27.65 ,1     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 01:56:20.741
0.9322 ,-1.8663 ,1.972     ,31106 ,0.9485  ,-27.65 ,1     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 01:56:20.955
0.9322 ,-1.8663 ,1.719     ,31107 ,0.9485  ,-27.65 ,1     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 01:56:21.173
0.9313 ,-2.044  ,1.865     ,31108 ,0.949   ,-30.31 ,1     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 01:57:45.597
0.9313 ,-2.1924 ,1.813     ,31109 ,0.9485  ,-32.72 ,1     ,EOSUSDT   ,Sell,maxCh_120_p_miniSL,2024-04-25 01:57:45.832
0.9392 ,-2.0495 ,1.926     ,31110 ,0.9375  ,3.51   ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-25 01:58:11.177
0.9392 ,-2.0495 ,1.402     ,31111 ,0.9375  ,2.79   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-25 01:58:11.395
0.9368 ,-1.9548 ,1.719     ,31112 ,0.9274  ,25.23  ,1     ,EOSUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-25 01:58:29.055
0.9368 ,-1.9132 ,1.719     ,31113 ,0.9274  ,25.23  ,1     ,EOSUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-25 01:58:29.289
0.9368 ,-1.8663 ,1.972     ,31114 ,0.9274  ,25.23  ,1     ,EOSUSDT   ,Buy ,maxCh_pTP         ,2024-04-25 01:58:29.508
0.9368 ,-1.8663 ,1.719     ,31115 ,0.9274  ,25.23  ,1     ,EOSUSDT   ,Buy ,maxCh_mTP         ,2024-04-25 01:58:29.774
0.9357 ,-2.0495 ,2.022     ,31116 ,0.9274  ,9.56   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-25 01:59:55.286
0.9067 ,-2.8709 ,1.402     ,31117 ,0.9335  ,10.67  ,0     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-25 02:03:30.709
0.9148 ,-2.0495 ,1.926     ,31118 ,0.9178  ,2.17   ,0     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-25 02:04:22.566
0.9148 ,-2.0495 ,2.022     ,31119 ,0.9178  ,3.92   ,0     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-25 02:04:22.843
0.9148 ,-2.0495 ,1.402     ,31120 ,0.9178  ,2.17   ,0     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-25 02:04:23.145
0.9148 ,-2.8709 ,1.402     ,31121 ,0.9094  ,-57.97 ,1     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-25 02:04:23.387
0.9252 ,-2.0495 ,1.926     ,31122 ,0.9097  ,-3.82  ,1     ,EOSUSDT   ,Buy ,maxCh_120         ,2024-04-25 02:06:09.560
0.9252 ,-2.0495 ,1.704     ,31123 ,0.9097  ,-3.82  ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMin    ,2024-04-25 02:06:09.792
0.9252 ,-2.8709 ,1.704     ,31124 ,0.9097  ,2.42   ,1     ,EOSUSDT   ,Buy ,maxCh_mSL         ,2024-04-25 02:06:10.019
0.9283 ,-1.9548 ,1.719     ,31125 ,0.9178  ,4.52   ,1     ,EOSUSDT   ,Buy ,maxCh_m10_sh      ,2024-04-25 02:08:09.590
0.9283 ,-1.9132 ,1.719     ,31126 ,0.9178  ,4.52   ,1     ,EOSUSDT   ,Buy ,maxCh_p10_sh      ,2024-04-25 02:08:09.911
0.9283 ,-1.8663 ,1.719     ,31127 ,0.9178  ,4.52   ,1     ,EOSUSDT   ,Buy ,maxCh_mTP         ,2024-04-25 02:08:10.408
0.9283 ,-2.044  ,1.865     ,31128 ,0.9211  ,46.08  ,1     ,EOSUSDT   ,Buy ,maxCh_120_m_miniSL,2024-04-25 02:08:10.995
0.9283 ,-2.1924 ,1.813     ,31129 ,0.9178  ,26.65  ,1     ,EOSUSDT   ,Buy ,maxCh_120_p_miniSL,2024-04-25 02:08:11.274
0.9263 ,-2.0495 ,2.022     ,31130 ,0.9097  ,-3.82  ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-25 02:09:10.468
0.9315 ,-2.0495 ,1.926     ,31131 ,0.929   ,7.97   ,0     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 02:09:19.733
0.9315 ,-2.0495 ,1.704     ,31132 ,0.929   ,7.97   ,0     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 02:09:20.150
0.9303 ,-1.8663 ,1.972     ,31133 ,0.9178  ,4.52   ,1     ,EOSUSDT   ,Buy ,maxCh_pTP         ,2024-04-25 02:09:57.125
0.9303 ,-2.0495 ,1.704     ,31134 ,0.9348  ,-3.24  ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 02:12:32.655
0.9313 ,-2.0495 ,1.926     ,31135 ,0.9348  ,-3.24  ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 02:13:00.196
0.932  ,-2.0495 ,2.022     ,31136 ,0.9361  ,8.57   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMax    ,2024-04-25 02:15:26.309
0.9297 ,-2.0495 ,1.704     ,31137 ,0.9407  ,1.86   ,1     ,EOSUSDT   ,Sell,maxCh_120SlMin    ,2024-04-25 02:16:12.172
0.9297 ,-1.8663 ,1.972     ,31138 ,0.9407  ,13.07  ,1     ,EOSUSDT   ,Sell,maxCh_pTP         ,2024-04-25 02:16:12.687
0.9331 ,-2.0495 ,1.926     ,31139 ,0.9407  ,1.32   ,1     ,EOSUSDT   ,Sell,maxCh_120         ,2024-04-25 02:16:32.403
0.9297 ,-2.0495 ,2.022     ,31140 ,0.9278  ,3.83   ,1     ,EOSUSDT   ,Buy ,maxCh_120SlMax    ,2024-04-25 02:18:43.953
0.9217 ,-1.9548 ,1.719     ,31141 ,0.9352  ,10.89  ,1     ,EOSUSDT   ,Sell,maxCh_m10_sh      ,2024-04-25 02:36:38.972
0.9217 ,-1.9132 ,1.719     ,31142 ,0.9352  ,10.89  ,1     ,EOSUSDT   ,Sell,maxCh_p10_sh      ,2024-04-25 02:36:39.247
0.9217 ,-2.8709 ,1.704     ,31143 ,0.9331  ,7.97   ,1     ,EOSUSDT   ,Sell,maxCh_mSL         ,2024-04-25 02:36:39.462
0.9217 ,-1.8663 ,1.719     ,31144 ,0.9352  ,10.89  ,1     ,EOSUSDT   ,Sell,maxCh_mTP         ,2024-04-25 02:36:39.725
0.9234 ,-2.044  ,1.865     ,31145 ,0.9352  ,15.08  ,1     ,EOSUSDT   ,Sell,maxCh_120_m_miniSL,2024-04-25 02:36:49.783
